,Predicted_Type
1,0.760897844238989
2,0.945536019769288
3,1.07771134424588
4,0.807990253633478
5,1.61247252683298
6,0.791520395693471
7,0.761812684553851
8,0.904473716093113
9,0.952260363310326
10,1.07992788426613
11,0.715013331919531
12,1.07315443994193
13,1.01918076173665
14,0.547271309578494
15,0.520857555692364
16,1.16513779296678
17,1.0907695826696
18,1.20953874598827
19,0.604114241933374
20,1.19004459306444
21,1.07581620466058
22,1.53945311104352
23,0.771859157136764
24,1.22592884852639
25,1.15077286008887
26,1.46967272649571
27,0.970202294600369
28,1.28580269947372
29,1.09702042599399
30,1.1249098334186
31,1.17751387222014
32,1.02262779610422
33,1.14400612533782
34,1.10990600620002
35,1.26442237755279
36,1.25371861192993
37,1.33481147366962
38,1.45155538704508
39,1.27313171657189
40,1.12438733409732
41,1.23066838412595
42,1.36955793130979
43,0.780217848117241
44,1.646180287028
45,1.32524589516922
46,1.24926832929171
47,0.93817773928982
48,1.064310501212
49,1.31435564674807
50,1.02211017432689
51,1.13967490829978
52,0.840221243052519
53,0.869361506112985
54,1.0623401552372
55,1.1655613094698
56,1.45328076976011
57,1.19814389557782
58,1.06858794131419
59,0.99613901459783
60,2.46688999503794
61,2.28633236471476
62,2.6056495880689
63,1.8902434101623
64,1.93679048938316
65,2.22186858557478
66,1.81397664184248
67,1.51116167291119
68,1.9279036970859
69,2.074659572837
70,1.98894865830111
71,2.27229388395529
72,1.72530919151955
73,2.11055645835916
74,1.57094977093027
75,1.93650997442191
76,2.37558115739942
77,2.06389630480213
78,2.28361959435977
79,1.85753981494611
80,1.87234654008309
81,1.97763073302129
82,1.55967079724937
83,2.10490457488094
84,2.41341859519057
85,1.86878572689299
86,1.80615836303587
87,2.2503491098799
88,2.15105376457569
89,2.07161837561073
90,1.98024901931814
91,2.16000660073473
92,2.35276287696869
93,2.21136297257632
94,1.90727948911441
95,2.22641944219457
96,1.62997172050626
97,2.53375427627875
98,1.83128143696689
99,1.5376605189663
100,1.67164539823319
101,1.80055799324988
102,2.01566439482796
103,1.95856949640317
104,2.38826328398739
105,1.71581331041503
106,1.94970509057189
107,1.81878129240051
108,2.12092919807982
109,2.07540985405017
110,1.55048275909947
111,2.17851878453367
112,2.10968859959641
113,1.96245456533209
114,2.34168833448451
115,1.99573781402952
116,2.07427428666704
117,2.04582306392673
118,2.02890380553354
119,2.41441812200405
120,1.96979193330611
121,1.75211841425375
122,1.29287225697658
123,2.14747136744572
124,1.94085148495164
125,1.80605329669338
126,1.86382910463263
127,1.87663743634984
128,2.31140198936978
129,2.04414159926463
130,2.25683473802022
131,2.54848340223947
132,2.75541505719306
133,2.91924870843571
134,2.90290632279786
135,2.78947081388881
136,2.82461630741533
137,2.90649468399934
138,3.10289613419289
139,2.7537224705817
140,2.86064829700335
141,2.58271278141505
142,2.44261536922088
143,2.69887440506963
144,2.60941252598876
145,2.81253289541492
146,2.62157046202257
147,3.00000102952904
148,3.03157946922639
149,3.04257249655826
150,3.05181091507136
151,2.99000123380747
152,3.24064743377972
153,3.20028042005006
154,3.03078659078159
155,2.99582161249869
156,3.05621667431628
157,3.0293861992851
158,3.04977794510737
159,3.06946897340424
160,3.15251631162668
161,3.20887975943641
162,2.66471634914971
163,2.75293202882075
164,2.66088160836188
165,3.01701458559236
166,2.94785411963382
167,3.11088049302477
168,3.09780874756649
169,2.87114864093281
170,3.07565766101369
171,2.94593095136075
172,3.26706761677437
173,2.88035695447032
174,2.85511533470042
175,2.93751038797442
176,3.0397291866722
177,2.88057185032456
178,3.12984907219971
