,Predicted_Adjusted,AuditLowriskProbability,AuditHighriskProbability
1,0,0.985945945945946,0.0140540540540541
2,0,0.985945945945946,0.0140540540540541
3,0,0.985945945945946,0.0140540540540541
4,0,0.85,0.15
5,1,0.24390243902439,0.75609756097561
6,0,0.985945945945946,0.0140540540540541
7,1,0.0384615384615385,0.961538461538462
8,0,0.985945945945946,0.0140540540540541
9,0,0.985945945945946,0.0140540540540541
10,0,0.985945945945946,0.0140540540540541
11,0,0.985945945945946,0.0140540540540541
12,0,0.985945945945946,0.0140540540540541
13,0,0.985945945945946,0.0140540540540541
14,0,0.985945945945946,0.0140540540540541
15,1,0.0384615384615385,0.961538461538462
16,0,1,0
17,0,0.985945945945946,0.0140540540540541
18,0,0.985945945945946,0.0140540540540541
19,0,0.985945945945946,0.0140540540540541
20,0,1,0
21,0,1,0
22,0,1,0
23,0,0.985945945945946,0.0140540540540541
24,0,0.985945945945946,0.0140540540540541
25,0,1,0
26,0,1,0
27,0,0.985945945945946,0.0140540540540541
28,0,0.888888888888889,0.111111111111111
29,0,0.985945945945946,0.0140540540540541
30,0,0.985945945945946,0.0140540540540541
31,0,0.985945945945946,0.0140540540540541
32,0,0.985945945945946,0.0140540540540541
33,0,0.985945945945946,0.0140540540540541
34,0,0.985945945945946,0.0140540540540541
35,0,0.985945945945946,0.0140540540540541
36,0,0.985945945945946,0.0140540540540541
37,0,1,0
38,0,0.85,0.15
39,0,0.985945945945946,0.0140540540540541
40,0,0.985945945945946,0.0140540540540541
41,1,0.0384615384615385,0.961538461538462
42,0,0.985945945945946,0.0140540540540541
43,0,0.985945945945946,0.0140540540540541
44,0,0.985945945945946,0.0140540540540541
45,0,1,0
46,1,0.0384615384615385,0.961538461538462
47,0,0.985945945945946,0.0140540540540541
48,1,0.0384615384615385,0.961538461538462
49,0,0.985945945945946,0.0140540540540541
50,1,0.24390243902439,0.75609756097561
51,0,0.985945945945946,0.0140540540540541
52,1,0.0384615384615385,0.961538461538462
53,0,0.897435897435897,0.102564102564103
54,0,0.985945945945946,0.0140540540540541
55,0,0.985945945945946,0.0140540540540541
56,0,0.897435897435897,0.102564102564103
57,0,0.985945945945946,0.0140540540540541
58,0,0.985945945945946,0.0140540540540541
59,0,0.985945945945946,0.0140540540540541
60,0,1,0
61,0,0.985945945945946,0.0140540540540541
62,0,0.985945945945946,0.0140540540540541
63,0,0.985945945945946,0.0140540540540541
64,1,0.25,0.75
65,0,1,0
66,0,0.985945945945946,0.0140540540540541
67,1,0.0384615384615385,0.961538461538462
68,0,0.985945945945946,0.0140540540540541
69,0,0.985945945945946,0.0140540540540541
70,0,0.985945945945946,0.0140540540540541
71,0,0.985945945945946,0.0140540540540541
72,0,0.85,0.15
73,0,0.985945945945946,0.0140540540540541
74,0,0.985945945945946,0.0140540540540541
75,1,0.0384615384615385,0.961538461538462
76,0,0.985945945945946,0.0140540540540541
77,0,0.985945945945946,0.0140540540540541
78,1,0.0384615384615385,0.961538461538462
79,0,1,0
80,0,0.985945945945946,0.0140540540540541
81,0,1,0
82,0,0.985945945945946,0.0140540540540541
83,0,0.985945945945946,0.0140540540540541
84,1,0.0384615384615385,0.961538461538462
85,0,0.985945945945946,0.0140540540540541
86,0,1,0
87,0,0.985945945945946,0.0140540540540541
88,0,0.666666666666667,0.333333333333333
89,0,0.985945945945946,0.0140540540540541
90,0,0.985945945945946,0.0140540540540541
91,1,0.102040816326531,0.897959183673469
92,0,0.985945945945946,0.0140540540540541
93,0,0.985945945945946,0.0140540540540541
94,1,0.0384615384615385,0.961538461538462
95,1,0.25,0.75
96,0,1,0
97,0,0.985945945945946,0.0140540540540541
98,0,0.985945945945946,0.0140540540540541
99,1,0.24390243902439,0.75609756097561
100,0,1,0
101,0,1,0
102,0,0.985945945945946,0.0140540540540541
103,1,0.0384615384615385,0.961538461538462
104,0,0.85,0.15
105,1,0.25,0.75
106,0,0.897435897435897,0.102564102564103
107,0,0.985945945945946,0.0140540540540541
108,0,0.985945945945946,0.0140540540540541
109,0,1,0
110,0,0.85,0.15
111,0,0.985945945945946,0.0140540540540541
112,0,0.985945945945946,0.0140540540540541
113,1,0.0384615384615385,0.961538461538462
114,0,0.985945945945946,0.0140540540540541
115,0,0.985945945945946,0.0140540540540541
116,1,0.24390243902439,0.75609756097561
117,0,1,0
118,0,0.985945945945946,0.0140540540540541
119,0,0.85,0.15
120,0,0.85,0.15
121,0,0.985945945945946,0.0140540540540541
122,0,0.985945945945946,0.0140540540540541
123,0,0.85,0.15
124,0,0.985945945945946,0.0140540540540541
125,1,0.102040816326531,0.897959183673469
126,0,0.985945945945946,0.0140540540540541
127,0,0.985945945945946,0.0140540540540541
128,1,0.25,0.75
129,0,0.985945945945946,0.0140540540540541
130,0,0.985945945945946,0.0140540540540541
131,0,0.985945945945946,0.0140540540540541
132,0,0.897435897435897,0.102564102564103
133,1,0.0384615384615385,0.961538461538462
134,0,0.985945945945946,0.0140540540540541
135,0,0.985945945945946,0.0140540540540541
136,0,0.985945945945946,0.0140540540540541
137,0,0.985945945945946,0.0140540540540541
138,0,0.985945945945946,0.0140540540540541
139,0,0.985945945945946,0.0140540540540541
140,0,0.985945945945946,0.0140540540540541
141,0,0.985945945945946,0.0140540540540541
142,0,0.985945945945946,0.0140540540540541
143,0,0.85,0.15
145,0,0.985945945945946,0.0140540540540541
146,0,1,0
147,1,0.102040816326531,0.897959183673469
148,0,0.985945945945946,0.0140540540540541
149,0,0.985945945945946,0.0140540540540541
150,1,0.102040816326531,0.897959183673469
151,0,1,0
152,1,0.102040816326531,0.897959183673469
153,0,1,0
154,0,0.985945945945946,0.0140540540540541
155,0,1,0
156,1,0.102040816326531,0.897959183673469
157,0,0.85,0.15
158,0,0.888888888888889,0.111111111111111
159,1,0.24390243902439,0.75609756097561
160,0,1,0
161,0,1,0
162,0,1,0
163,0,0.666666666666667,0.333333333333333
164,0,0.897435897435897,0.102564102564103
165,0,0.985945945945946,0.0140540540540541
166,1,0.0384615384615385,0.961538461538462
167,0,0.985945945945946,0.0140540540540541
168,0,0.985945945945946,0.0140540540540541
169,0,0.85,0.15
170,0,0.985945945945946,0.0140540540540541
171,0,0.985945945945946,0.0140540540540541
172,0,0.985945945945946,0.0140540540540541
173,0,0.985945945945946,0.0140540540540541
174,0,0.985945945945946,0.0140540540540541
175,0,0.985945945945946,0.0140540540540541
176,0,1,0
177,0,0.985945945945946,0.0140540540540541
178,0,0.985945945945946,0.0140540540540541
179,1,0.0384615384615385,0.961538461538462
180,1,0.24390243902439,0.75609756097561
181,0,0.985945945945946,0.0140540540540541
182,0,0.985945945945946,0.0140540540540541
183,0,1,0
184,0,0.85,0.15
185,0,1,0
186,0,0.985945945945946,0.0140540540540541
187,0,0.985945945945946,0.0140540540540541
188,0,0.985945945945946,0.0140540540540541
189,1,0.0384615384615385,0.961538461538462
190,0,1,0
191,0,0.985945945945946,0.0140540540540541
192,0,0.985945945945946,0.0140540540540541
193,0,0.985945945945946,0.0140540540540541
194,0,0.985945945945946,0.0140540540540541
195,0,0.985945945945946,0.0140540540540541
196,0,1,0
197,0,1,0
198,1,0.24390243902439,0.75609756097561
199,0,0.985945945945946,0.0140540540540541
200,0,0.985945945945946,0.0140540540540541
201,0,0.85,0.15
202,0,0.985945945945946,0.0140540540540541
203,0,0.897435897435897,0.102564102564103
204,0,0.985945945945946,0.0140540540540541
205,0,1,0
206,0,0.985945945945946,0.0140540540540541
207,1,0.0384615384615385,0.961538461538462
208,0,1,0
209,0,0.985945945945946,0.0140540540540541
210,1,0.102040816326531,0.897959183673469
211,0,0.985945945945946,0.0140540540540541
212,0,0.985945945945946,0.0140540540540541
213,0,0.985945945945946,0.0140540540540541
214,0,0.985945945945946,0.0140540540540541
215,1,0.25,0.75
216,0,0.985945945945946,0.0140540540540541
217,0,0.985945945945946,0.0140540540540541
218,0,0.985945945945946,0.0140540540540541
219,0,0.985945945945946,0.0140540540540541
220,0,0.985945945945946,0.0140540540540541
221,0,0.85,0.15
222,0,0.985945945945946,0.0140540540540541
223,0,0.985945945945946,0.0140540540540541
224,0,0.985945945945946,0.0140540540540541
225,0,0.85,0.15
226,0,0.985945945945946,0.0140540540540541
227,0,1,0
228,0,0.985945945945946,0.0140540540540541
229,0,0.985945945945946,0.0140540540540541
230,0,0.985945945945946,0.0140540540540541
231,0,0.85,0.15
232,0,1,0
233,0,0.985945945945946,0.0140540540540541
234,0,0.985945945945946,0.0140540540540541
235,0,0.985945945945946,0.0140540540540541
236,0,0.985945945945946,0.0140540540540541
237,1,0.24390243902439,0.75609756097561
238,1,0.24390243902439,0.75609756097561
239,0,0.985945945945946,0.0140540540540541
240,0,0.985945945945946,0.0140540540540541
241,1,0.285714285714286,0.714285714285714
242,0,0.985945945945946,0.0140540540540541
243,0,0.985945945945946,0.0140540540540541
244,0,1,0
245,0,0.85,0.15
246,1,0.0384615384615385,0.961538461538462
247,0,1,0
248,0,1,0
249,1,0.0384615384615385,0.961538461538462
250,0,1,0
251,1,0.25,0.75
252,0,0.985945945945946,0.0140540540540541
253,0,0.985945945945946,0.0140540540540541
254,0,0.985945945945946,0.0140540540540541
255,0,0.985945945945946,0.0140540540540541
256,1,0.24390243902439,0.75609756097561
257,0,0.985945945945946,0.0140540540540541
258,0,0.985945945945946,0.0140540540540541
259,0,0.985945945945946,0.0140540540540541
260,0,1,0
261,1,0.25,0.75
262,0,1,0
263,0,0.985945945945946,0.0140540540540541
264,0,1,0
265,0,0.985945945945946,0.0140540540540541
266,0,0.985945945945946,0.0140540540540541
267,0,1,0
268,0,0.985945945945946,0.0140540540540541
269,0,0.985945945945946,0.0140540540540541
270,0,0.985945945945946,0.0140540540540541
271,1,0.0384615384615385,0.961538461538462
272,0,0.85,0.15
273,0,0.985945945945946,0.0140540540540541
274,0,0.85,0.15
275,0,0.985945945945946,0.0140540540540541
277,1,0.25,0.75
278,0,0.985945945945946,0.0140540540540541
279,0,0.897435897435897,0.102564102564103
280,1,0.0384615384615385,0.961538461538462
281,0,0.85,0.15
282,1,0.25,0.75
283,1,0.102040816326531,0.897959183673469
284,0,0.985945945945946,0.0140540540540541
285,0,0.985945945945946,0.0140540540540541
286,0,0.985945945945946,0.0140540540540541
287,0,0.985945945945946,0.0140540540540541
288,0,0.897435897435897,0.102564102564103
289,0,0.985945945945946,0.0140540540540541
290,0,0.985945945945946,0.0140540540540541
291,0,1,0
292,0,0.985945945945946,0.0140540540540541
293,1,0.102040816326531,0.897959183673469
294,0,0.985945945945946,0.0140540540540541
295,0,0.985945945945946,0.0140540540540541
296,0,0.985945945945946,0.0140540540540541
297,0,0.985945945945946,0.0140540540540541
298,0,0.985945945945946,0.0140540540540541
299,1,0.24390243902439,0.75609756097561
300,0,0.985945945945946,0.0140540540540541
301,0,0.985945945945946,0.0140540540540541
302,0,0.985945945945946,0.0140540540540541
303,1,0.0384615384615385,0.961538461538462
304,0,0.985945945945946,0.0140540540540541
305,0,0.985945945945946,0.0140540540540541
306,1,0.0384615384615385,0.961538461538462
307,0,0.985945945945946,0.0140540540540541
308,0,0.985945945945946,0.0140540540540541
309,0,0.985945945945946,0.0140540540540541
310,0,0.985945945945946,0.0140540540540541
311,0,0.985945945945946,0.0140540540540541
312,0,1,0
313,1,0.0384615384615385,0.961538461538462
314,0,0.985945945945946,0.0140540540540541
315,0,0.985945945945946,0.0140540540540541
316,0,0.985945945945946,0.0140540540540541
317,0,0.985945945945946,0.0140540540540541
318,0,0.985945945945946,0.0140540540540541
319,0,0.985945945945946,0.0140540540540541
320,0,0.985945945945946,0.0140540540540541
321,0,0.985945945945946,0.0140540540540541
322,1,0.0384615384615385,0.961538461538462
323,0,0.985945945945946,0.0140540540540541
324,0,1,0
325,0,0.985945945945946,0.0140540540540541
326,1,0.0384615384615385,0.961538461538462
327,0,1,0
328,0,0.985945945945946,0.0140540540540541
329,0,1,0
330,0,0.985945945945946,0.0140540540540541
331,0,1,0
332,1,0.0384615384615385,0.961538461538462
333,0,0.985945945945946,0.0140540540540541
334,0,0.985945945945946,0.0140540540540541
335,0,1,0
336,0,1,0
337,0,0.897435897435897,0.102564102564103
338,0,0.985945945945946,0.0140540540540541
339,1,0.0384615384615385,0.961538461538462
340,0,0.985945945945946,0.0140540540540541
341,1,0.0384615384615385,0.961538461538462
342,0,0.985945945945946,0.0140540540540541
343,1,0.102040816326531,0.897959183673469
344,0,0.985945945945946,0.0140540540540541
345,0,0.985945945945946,0.0140540540540541
346,0,1,0
347,0,0.985945945945946,0.0140540540540541
348,0,0.985945945945946,0.0140540540540541
349,0,0.985945945945946,0.0140540540540541
350,0,0.985945945945946,0.0140540540540541
351,0,0.985945945945946,0.0140540540540541
352,0,0.985945945945946,0.0140540540540541
353,0,0.985945945945946,0.0140540540540541
354,0,0.985945945945946,0.0140540540540541
