,Predicted_TipAmount
1,2.18960224061504
2,1.62748633640944
3,3.57397437440663
4,3.39585262368197
5,3.56061671967453
6,4.35290811225834
7,2.07256377366537
8,3.88670447768715
9,2.24732839369683
10,2.30888714461046
11,1.16787060974944
12,4.99577160931013
13,2.18824473185098
14,3.15308086436271
15,3.0232448119435
16,3.80831663437072
17,1.70099806336491
18,3.64286849771281
19,3.14180647987863
20,3.32621314536414
21,3.66569312565332
22,2.94029657228841
23,2.68093355402035
24,7.47311597914828
25,2.60913420757531
26,2.81353536573481
27,2.93360489749701
28,2.6274136999366
29,2.4897139481029
30,3.03115403638296
31,1.48452976159506
32,2.47663120633171
33,2.56351691839252
34,2.38223553384782
35,3.71430779389996
36,3.20883539300107
37,2.12947801217104
38,2.99135043862544
39,2.60171701877104
40,5.48270703065816
41,2.20852853951986
42,2.69808233811974
43,2.52579644175226
44,1.36623149406996
45,5.05622717396901
46,2.91455128213582
47,4.21489645660102
48,5.49373925754689
49,2.92016633059303
50,2.88258286504113
51,2.35112782361772
52,2.60368122917398
53,5.11610592316076
54,1.24598628071936
55,4.26658427692595
56,2.52998673862914
57,3.53229238715663
58,2.11240352320656
59,1.12205471675629
60,9.13042230848229
61,3.7047920358096
62,1.89426420836949
63,1.08105320250817
64,2.88383854252358
65,2.06135281891493
66,3.29974827354809
67,2.83461567743366
68,1.00569785244075
69,2.47363239032369
70,2.40083115021404
71,2.25725227625818
72,3.10060203320082
73,2.98069861725547
74,3.5487793036737
75,2.54199188738746
76,1.53240884964519
77,2.89442161227576
78,4.3013263732674
79,3.14594176461508
80,1.69145343670873
81,3.11662673434222
82,1.77326164556472
83,1.85268530207136
84,4.74378673682429
85,1.99638266120476
86,5.32993695334529
87,2.21935734679253
88,1.68138994442091
89,5.81367467368196
90,-0.145095868334423
91,4.54666401507502
92,3.55918848091132
93,0.997036431354819
94,4.09189142028889
95,1.14103728806326
96,8.29607407411901
97,3.98722844769885
98,1.50464463692538
99,2.97918582498984
100,6.03219109558775
101,2.4692734303711
102,3.16305911074633
103,2.64324010536648
104,4.37428234333851
105,2.82701549410748
106,2.53662492527419
107,3.76990237505966
108,0.832951888612875
109,3.51985523502461
110,3.7690478628996
111,3.12389826335253
112,0.975387324855665
113,3.90554214008412
114,3.23296536287715
115,4.1834491117397
116,2.13860996314223
117,4.87320718900374
118,1.69258741403454
119,2.06173384829648
120,2.98722197712622
121,1.92516725933566
122,2.14382437996139
123,2.50786173476683
124,2.00875082246476
125,2.06795936501268
126,4.07056468167809
127,1.47225453506805
128,2.23862838951166
129,1.85549715357262
130,1.96463631218948
131,1.49895373486699
132,2.85335343768347
133,1.80424655798369
134,2.0380345199052
135,3.3420848512634
136,1.40995632973224
137,1.64543578286482
138,2.19775845655504
139,2.62139975731902
140,2.12754685995223
141,3.07806371780384
142,6.6271690353154
143,5.22394380756864
144,3.55100193667191
145,2.6870867392245
146,1.35513529025345
147,2.2820563351753
148,1.96814752635122
149,1.82469630124051
150,1.67748945540135
151,2.49783341317031
152,2.55358480787677
153,3.12833428584902
154,4.5018550792866
155,1.84948912807412
156,3.64182096710688
157,5.35339782784037
158,3.79621790074632
159,2.43084719702661
160,1.87642750067902
161,3.52022195150452
162,2.4087158207807
163,2.40453052999495
164,2.54893962676447
165,7.7326011445498
166,3.58326250712018
167,2.64535280189488
168,5.40230262912035
169,1.84137505921463
170,1.80583379993213
171,9.90490646217297
172,2.6842072900797
173,5.15841529918337
174,2.86394581208628
175,2.6325105025276
176,2.89182952902693
177,2.69210888764342
178,1.83159071941441
179,4.00379069884788
180,2.91501391882542
181,2.90898406810066
182,5.468133069178
183,3.46687815085019
184,6.22147037237956
185,3.14028947727094
186,5.00437793319995
187,3.43276059028392
188,5.44382400224907
189,3.60152226782708
190,4.176774092854
191,2.33110338030493
192,4.07763759826596
193,2.68060207582715
194,2.14471372227684
195,3.20314774072019
196,1.65389332947015
197,2.04555881386819
198,5.07266201281607
199,2.11245152420086
200,1.98456692742361
201,3.99056146170843
202,1.81373793058422
203,2.11245152420086
204,2.51315235401481
205,4.06659091378911
206,3.20869963309723
207,3.22608953367007
208,3.32114680577121
209,1.28469018928793
210,1.74348887844057
211,2.10753960308203
212,4.92753375637655
213,9.1344931000891
214,2.29925860019502
215,6.34771547158534
216,1.87862812873385
217,3.00347472722327
218,1.19497882891134
219,1.45483143178513
220,3.3004854762649
221,2.23071479433341
222,3.49898581825411
223,1.90712561052889
224,2.98563104038869
225,1.52592027426531
226,2.48321217172898
227,8.00677589299454
228,2.51762793426301
229,2.89894446271293
230,4.42723552169241
231,2.30019503350355
232,3.05304231439721
233,2.02607687117525
234,1.62128285118695
235,2.59660460493695
236,1.44528940209521
237,1.45984722643334
238,1.43482294553315
239,4.50303767344568
240,5.20671563946145
241,2.8669711521453
242,2.82554008885284
243,3.70144212360176
244,2.96723862630764
