,Predicted_price
1,9.27879314124417
2,9.34405888988665
3,9.34483370990493
4,9.35586601076883
5,9.28118030112658
6,9.28118030112658
7,9.35348298078157
8,9.35595857784107
9,9.27313073817048
10,9.27313073817048
11,9.27313073817048
12,9.27313073817048
13,9.27313073817048
14,9.27313073817048
15,9.27313073817048
16,9.27313073817048
17,9.27313073817048
18,9.27868717299359
19,9.35197796073145
20,9.27313073817048
21,9.27313073817048
22,9.27313073817048
23,9.27313073817048
24,9.27313073817048
25,9.27313073817048
26,9.27313073817048
27,9.27313073817048
28,9.27313073817048
29,9.27313073817048
30,9.27313073817048
31,9.27556718900327
32,9.27313073817048
33,9.35764036380514
34,9.27313073817048
35,9.27313073817048
36,9.27313073817048
37,9.27313073817048
38,9.27313073817048
39,9.27559524093981
40,9.27559524093981
41,9.27559524093981
42,9.27559524093981
43,9.27559524093981
44,9.33716194790835
45,9.35764036380514
46,9.35764036380514
47,9.35764036380514
48,9.35764036380514
49,9.35283603465598
50,9.27313073817048
51,9.27313073817048
52,9.27313073817048
53,9.27313073817048
54,9.27396632181452
55,9.27313073817048
56,9.27313073817048
57,9.27388284384443
58,9.27471842748846
59,9.27471842748846
60,9.27313073817048
61,9.27313073817048
62,9.27313073817048
63,9.27313073817048
64,9.27313073817048
65,9.27313073817048
66,9.27313073817048
67,9.27313073817048
68,9.27313073817048
69,9.27313073817048
70,9.27313073817048
71,9.27313073817048
72,9.35764036380514
73,9.35764036380514
74,9.35764036380514
75,9.35197796073145
76,9.35197796073145
77,9.35686554378687
78,9.34213752486529
79,9.32596100224266
80,9.34213752486529
81,9.32596100224266
82,9.34213752486529
83,9.32596100224266
84,9.35586601076883
85,9.27313073817048
86,9.27313073817048
87,9.27313073817048
88,9.27313073817048
89,9.27313073817048
90,9.27868717299359
91,9.35197796073145
92,9.30283288715294
93,9.32682749036248
94,9.33540684511133
95,9.33968091888294
96,9.35239500571091
97,9.35239500571091
98,9.27313073817048
99,9.27313073817048
100,9.27313073817048
101,9.27313073817048
102,9.27313073817048
103,9.27313073817048
104,9.27724897496734
105,9.27468231440885
106,9.27313073817048
107,9.27388284384443
108,9.27551789805289
109,9.28318174412997
110,9.27313073817048
111,9.27313073817048
112,9.27313073817048
113,9.27313073817048
114,9.27313073817048
115,9.31582806109301
116,9.27313073817048
117,9.27313073817048
118,9.27313073817048
119,9.27313073817048
120,9.27313073817048
121,9.27313073817048
122,9.27313073817048
123,9.27313073817048
124,9.27313073817048
125,9.2739302087349
126,9.2739302087349
127,9.27657902888407
128,9.27657902888407
129,9.27657902888407
130,9.30236271392016
131,9.31604864907316
132,9.31852424613266
133,9.27793506731964
134,9.27868717299359
135,9.27868717299359
136,9.27868717299359
137,9.27868717299359
138,9.35764036380514
139,9.35764036380514
140,9.35764036380514
141,9.27313073817048
142,9.27313073817048
143,9.27313073817048
144,9.27313073817048
145,9.27313073817048
146,9.27313073817048
147,9.27313073817048
148,9.2739302087349
149,9.32670657800923
150,9.32670657800923
151,9.32587099436519
152,9.32587099436519
153,9.35586601076883
154,9.35586601076883
155,9.32670657800923
156,9.35586601076883
157,9.35764036380514
158,9.32755278032927
159,9.34483370990493
