,Predicted_price
4,13027.2318279376
5,15141.9389167314
7,18064.6166702418
9,22168.4748931758
11,14049.9619127263
12,13820.8581387502
13,18674.1115432651
14,18211.8621377666
19,4417.25789664836
20,5562.01376972103
21,5983.44141236816
22,5718.63076128224
23,6860.33824904775
24,8047.37996407884
25,6954.57826731011
26,7696.86317911262
27,7696.86317911262
29,9949.52952206332
30,11309.4050649475
31,4529.35814979823
32,6724.45308201237
33,5528.38537326071
34,6473.18390777435
35,6461.5082208783
36,7591.29781963126
37,7367.07503629041
38,7841.11504607093
39,7784.67275077701
40,8964.82483228374
41,8472.51780682832
42,9643.94883544132
43,9823.9758860981
48,32070.8730890858
51,6636.76653873051
52,6799.92789270252
53,6795.89671733024
54,7864.15631920614
55,7862.68213682955
60,8770.83414608089
61,9806.05901374637
62,8770.83414608089
63,9806.05901374637
65,8584.39806246013
66,14819.1678936202
68,27559.791994287
69,27898.6690406956
70,15054.4442688976
71,30836.9950939688
73,49001.0328694532
77,5953.60294535292
78,7182.67882811442
79,7129.07675352206
80,8447.56195085091
81,9727.18721379576
82,9017.08733769914
86,9842.93824986529
87,9775.78807615455
88,10703.2026447954
89,9625.89220153513
90,8164.21564349774
91,6144.0407439432
92,8130.63049289598
93,8028.7152217875
94,8188.26691949647
95,8092.74745811041
96,7165.98963623649
97,7991.7737846935
98,8173.08830450304
99,6602.05520158679
100,7986.74013129269
101,9043.81826132514
102,17370.1603116755
103,17320.5177662087
104,15474.6936190794
105,17619.6280852193
106,21034.0070154795
107,19203.3621287376
108,16624.84368868
109,16558.9071305939
112,15824.456760021
113,16299.9128035331
116,16363.7989138642
117,16299.9128035331
118,18209.3349250365
119,5696.12238559652
120,8056.16102286668
121,6994.10751899886
122,8215.8400096318
123,8071.52151933386
124,9490.31136520669
126,18791.8241707593
133,12722.7581329401
134,13868.1255756919
135,12077.0653134032
136,13659.9083238764
137,16051.1189923482
138,17937.0091802519
139,6324.43452153796
140,7309.35145788647
141,7806.57417620543
142,7815.61193134206
143,8973.1116249583
144,9139.82795862025
145,10214.81717376
146,10613.2128940076
147,8578.17278660046
148,9606.30749112287
149,11764.7399171509
150,10365.5561471049
151,5736.1753852371
152,6472.6361207784
153,6401.1955851613
154,7455.17855788278
155,9203.02166535588
156,8222.89198782368
157,7747.31393353277
158,6948.43544403681
159,8130.78846600259
160,6905.1357789407
161,6240.60196745995
162,7295.24251294502
163,8120.92148025239
164,9772.62729479315
165,8533.28255118073
166,11071.3759871052
167,9507.09706105062
168,10054.5543103078
169,10061.6142515919
170,11874.4690699113
171,9815.22897797555
172,11486.5837884835
173,17669
174,8123.1650948328
175,10893.4994424741
176,7633.87274681421
177,8602.89726202877
178,7589.39779157342
179,17770.5883313645
180,19440.5366309229
181,16303.3430455191
183,8904.19449054089
184,9621.7965790726
185,8579.93013608301
186,9244.26826189846
187,9151.28478735743
188,9058.57796663
189,10303.6462588406
191,9735.98452584469
195,14614.2730644704
196,14284.5507638226
197,13448.2278586091
198,13214.0569242475
199,19104.85818921
200,18605.4520100177
201,14430.1839564892
202,21323.7194443183
203,19812.136532144
204,20192.5491851773
205,23932.1524488844
