,Predicted_Adjusted,AuditLowriskProbability,AuditHighriskProbability
1,0,1,0
2,0,0.999998100510134,1.89948986557314e-06
3,0,0.999991609487718,8.39051228230127e-06
4,0,0.547687118873741,0.452312881126259
5,1,0.296374822620058,0.703625177379942
6,0,1,0
7,1,0.0206348626018371,0.979365137398163
8,0,0.999995789819508,4.2101804920913e-06
9,0,0.999947868575443,5.2131424557431e-05
10,0,0.999997581377085,2.41862291488127e-06
11,0,1,0
12,0,1,0
13,0,1,0
14,0,1,0
15,1,0.0218098252124894,0.978190174787511
16,0,0.999990405354423,9.59464557703193e-06
17,0,1,0
18,0,1,0
19,1,0.366362846123411,0.633637153876589
20,0,0.54833243453285,0.45166756546715
21,0,0.999035729738454,0.000964270261546101
22,0,0.997980131612057,0.00201986838794289
23,0,1,0
24,0,0.998688135578652,0.00131186442134795
25,0,1,0
26,0,0.999254275865972,0.000745724134027743
27,0,0.999611589314294,0.000388410685705631
28,0,0.99324892174285,0.00675107825715
29,0,0.707392406586669,0.292607593413331
30,0,0.999363527362742,0.000636472637258418
31,0,1,0
32,1,0.395673890749553,0.604326109250447
33,0,1,0
34,0,1,0
35,0,0.99997715036346,2.28496365400711e-05
36,0,1,0
37,0,0.916622144506063,0.0833778554939366
38,0,0.999982387039278,1.76129607215523e-05
39,0,0.971864338823998,0.0281356611760025
40,0,0.998742324893405,0.00125767510659547
41,1,0.00651100200460608,0.993488997995394
42,0,1,0
43,0,0.814661087614326,0.185338912385674
44,0,1,0
45,0,0.983060702438238,0.016939297561762
46,1,0.188912495945617,0.811087504054383
47,0,1,0
48,1,0.104582973748748,0.895417026251252
49,0,1,0
50,1,0.328411568542935,0.671588431457065
51,0,0.999795652529835,0.000204347470165127
52,1,5.03603821200294e-05,0.99994963961788
53,0,0.916545256983866,0.0834547430161342
54,0,1,0
55,0,1,0
56,0,0.996664353068546,0.00333564693145441
57,0,0.999902247864175,9.7752135824835e-05
58,0,0.999608553738708,0.00039144626129239
59,0,0.999992772716088,7.2272839116246e-06
60,0,0.787592796417564,0.212407203582436
61,0,0.997683299734933,0.00231670026506697
62,0,0.999934968283483,6.50317165165877e-05
63,0,0.999965856557143,3.41434428566146e-05
64,0,0.862273974154428,0.137726025845572
65,0,0.977856516015137,0.0221434839848633
66,0,0.999977084972844,2.29150271564328e-05
67,1,0.0281008974663023,0.971899102533698
68,0,0.999264669576369,0.000735330423631536
69,0,1,0
70,0,1,0
71,0,0.99416747491955,0.00583252508044975
72,0,1,0
73,0,1,0
74,0,1,0
75,1,0.181081059005968,0.818918940994032
76,0,1,0
77,0,1,0
78,1,0.00537974275223585,0.994620257247764
79,0,0.997900821327104,0.00209917867289616
80,0,1,0
81,0,0.999844161433414,0.000155838566586235
82,0,0.987339206944872,0.0126607930551285
83,0,0.999986054145381,1.39458546189613e-05
84,1,0.051882335546781,0.948117664453219
85,0,0.999988474446816,1.15255531841664e-05
86,0,0.967321318961553,0.0326786810384467
87,0,1,0
88,0,0.990204397218295,0.00979560278170504
89,0,0.999998239638135,1.76036186486169e-06
90,0,1,0
91,1,0.0116367536063096,0.98836324639369
92,0,0.980527266632215,0.0194727333677846
93,0,1,0
94,1,0.000435006511874225,0.999564993488126
95,1,0.121921966601877,0.878078033398123
96,1,0.450961513938718,0.549038486061282
97,0,0.981401322012383,0.0185986779876171
98,0,0.920393296742969,0.0796067032570306
99,0,0.869144465071592,0.130855534928408
100,0,1,0
101,0,0.992714803118978,0.00728519688102167
102,0,0.998969420391368,0.00103057960863191
103,1,0.0816581943514731,0.918341805648527
104,0,0.999994720510614,5.27948938577097e-06
105,0,0.666415151309962,0.333584848690038
106,0,0.999956881515187,4.31184848131211e-05
107,0,0.99997337509728,2.66249027199329e-05
108,0,0.944401988928947,0.0555980110710534
109,0,1,0
110,0,1,0
111,0,1,0
112,0,0.99994373741636,5.62625836396843e-05
113,1,0.0569803374054403,0.94301966259456
114,0,0.999991731835037,8.26816496277357e-06
115,0,0.999982995197075,1.70048029246258e-05
116,0,0.763904190929867,0.236095809070133
117,0,0.998634780015322,0.00136521998467754
118,0,1,0
119,1,0.143400392607994,0.856599607392006
120,0,1,0
121,0,0.99999959074842,4.09251580255842e-07
122,0,1,0
123,0,1,0
124,0,0.999991591967211,8.40803278880277e-06
125,1,0.0584568351030799,0.94154316489692
126,0,0.999930373725994,6.96262740057476e-05
127,0,0.999998090697901,1.90930209911717e-06
128,1,0.0094461633144719,0.990553836685528
129,0,0.900715437853732,0.099284562146268
130,0,1,0
131,0,0.999997861707947,2.13829205320805e-06
132,0,1,0
133,1,0.0341345748338843,0.965865425166116
134,0,0.910651940732989,0.0893480592670106
135,0,0.948701834440738,0.0512981655592624
136,0,0.999999663957144,3.36042855807419e-07
137,0,1,0
138,0,1,0
139,0,1,0
140,0,1,0
141,0,1,0
142,0,1,0
143,0,1,0
145,0,0.999082681890019,0.000917318109980629
146,0,0.999708778326227,0.000291221673773245
147,1,0.171601189054709,0.828398810945291
148,0,0.998852686265404,0.00114731373459592
149,0,1,0
150,1,0.0513702411627306,0.948629758837269
151,0,0.991146144124687,0.00885385587531274
152,1,0.0914837617124465,0.908516238287553
153,0,0.935948608500999,0.0640513914990014
154,0,0.99998869445912,1.13055408800835e-05
155,0,0.999818142940588,0.00018185705941173
156,1,0.0478026082541945,0.952197391745806
157,0,0.995609296630939,0.00439070336906146
158,0,0.885339163281513,0.114660836718487
159,1,0.490285060418117,0.509714939581883
160,0,0.992229518543726,0.00777048145627413
161,0,0.809414243160953,0.190585756839047
162,0,0.917513541846259,0.0824864581537409
163,0,0.959072441593552,0.0409275584064479
164,0,0.828285101882061,0.171714898117939
165,0,0.999996102247457,3.89775254318917e-06
166,1,0.0269585680152556,0.973041431984744
167,0,1,0
168,0,0.99630822141695,0.00369177858305021
169,1,0.315505269969835,0.684494730030165
170,0,1,0
171,0,1,0
172,0,1,0
173,0,0.99991497260634,8.50273936602334e-05
174,0,1,0
175,0,1,0
176,0,0.908910827745057,0.0910891722549431
177,0,0.99994036021316,5.96397868401993e-05
178,0,1,0
179,1,8.17821363220395e-05,0.999918217863678
180,1,0.228890848693677,0.771109151306323
181,0,0.915141187426926,0.0848588125730736
182,0,1,0
183,0,0.999924469867602,7.55301323981692e-05
184,0,0.998934112377629,0.00106588762237091
185,0,0.951867646894856,0.048132353105144
186,0,0.999999649607074,3.50392926409269e-07
187,0,1,0
188,0,1,0
189,1,0.00507264276651109,0.994927357233489
190,0,0.987430185289335,0.0125698147106647
191,0,0.999585044403153,0.000414955596847161
192,0,0.997171484266351,0.00282851573364916
193,0,1,0
194,0,1,0
195,0,1,0
196,0,0.989462885925203,0.0105371140747971
197,0,0.999927466986425,7.25330135750493e-05
198,0,0.555876386031663,0.444123613968337
199,0,1,0
200,0,0.999997820266453,2.17973354672708e-06
201,0,0.997290724979004,0.00270927502099605
202,0,0.99846432530093,0.00153567469907011
203,0,1,0
204,0,1,0
205,0,0.984730705313708,0.0152692946862921
206,0,0.99999113711249,8.86288751036141e-06
207,1,0.0160512112525665,0.983948788747434
208,0,0.994057295169097,0.00594270483090267
209,0,1,0
210,1,0.00342506569781376,0.996574934302186
211,0,1,0
212,0,1,0
213,0,0.999654809318782,0.000345190681217896
214,0,0.999922544541719,7.74554582812173e-05
215,1,0.110433242020891,0.889566757979109
216,0,1,0
217,0,1,0
218,0,1,0
219,0,1,0
220,0,0.57277745111119,0.42722254888881
221,0,0.996670757745265,0.00332924225473449
222,0,1,0
223,0,1,0
224,0,0.99999565617343,4.34382657036117e-06
225,0,1,0
226,0,1,0
227,0,0.995486919444265,0.00451308055573474
228,0,0.999591814754394,0.000408185245606284
