,Predicted_TipAmount
1,2.75578851402558
2,2.35714030849697
3,2.98992545235953
4,3.02359640558107
5,3.82506413857298
6,3.57528652775773
7,2.19203405102147
8,3.75490586549998
9,2.47870653461782
10,2.46533686149643
11,2.25441005195185
12,5.82590536464319
13,2.49850975488001
14,2.96363304032079
15,2.62433708415717
16,2.87023816740383
17,2.49892357103425
18,2.67254939560458
19,2.90446286565104
20,2.68551834058271
21,2.4149734831115
22,2.7028099883673
23,2.45085780555828
24,5.11043995310613
25,2.51196310912166
26,2.64884773250764
27,2.21057611620035
28,2.18296353992548
29,2.61591709412968
30,2.664032377499
31,2.0639176112419
32,2.68111876541857
33,2.41548842252956
34,3.03828390805039
35,2.40812230901737
36,2.90974289986746
37,2.44565740055498
38,2.63493444410959
39,2.57161506448013
40,3.53354453952911
41,2.4321430692417
42,2.61047327077604
43,2.42311134346457
44,2.22945663556534
45,4.22479258396634
46,2.65895230399403
47,2.91601728808629
48,4.54817677424064
49,3.68992011845521
50,2.64416174345375
51,2.35586060515956
52,2.38520029942059
53,5.70015516659675
54,2.24038464408589
55,3.604566707879
56,2.73231384339141
57,5.21162543493374
58,3.13985081782196
59,2.19958944326405
60,8.25038253054744
61,2.64217574424883
62,2.30944670101407
63,2.19066898578273
64,2.79470564439304
65,2.51182431911201
66,2.65136613597591
67,2.48571760434676
68,1.93062139503156
69,2.53392332694609
70,2.36458978603078
71,2.15642351031017
72,2.64313916744059
73,3.34408225039808
74,3.20172985372522
75,2.3993943265129
76,2.09891244811365
77,2.5099195825566
78,3.34821821332836
79,2.67727271344001
80,2.38354233290884
81,2.59209968361055
82,2.35379972897842
83,2.10576331922913
84,3.64464559426458
85,2.32251851021967
86,4.75496863605852
87,2.19591581629254
88,2.43183012617735
89,2.80029300704802
90,2.58412500541892
91,3.51866726430888
92,2.82174382269767
93,2.19569598536074
94,2.72857581341228
95,3.04833258679617
96,6.55883716835149
97,3.35098635336437
98,2.34331447543911
99,2.84753714896418
100,2.27898585675463
101,2.44909955894252
102,2.67092939277492
103,7.48852053719397
104,2.97267269326655
105,2.74210029887516
106,2.38117269849971
107,2.65397718259774
108,2.96669944066447
109,2.43078065502164
110,2.47132034572458
111,2.2367891404172
112,2.00618715414362
113,5.23836488979639
114,3.04451108462941
115,3.69341678893669
116,2.77639113979759
117,4.1553608432818
118,2.21600036610039
119,2.29207950134337
120,3.32484499860391
121,2.14285674027261
122,2.33669784980605
123,2.24698597652387
124,2.32115759482521
125,2.29429205821966
126,4.64798954251781
127,2.02699220135302
128,2.38835618423741
129,2.24658202413914
130,2.8227342316393
131,2.47230365698779
132,2.70042073236122
133,2.23769842016278
134,2.28458862429613
135,2.58246787160621
136,2.13096379639995
137,2.20285562908617
138,2.37072715275387
139,2.41117999421411
140,2.32481255633605
141,2.53888152046884
142,4.96438759614868
143,6.1652453685238
144,4.19660940366753
145,2.48369660548263
146,2.12486738950295
147,2.73758279226052
148,2.2675873022641
149,2.07151230854217
150,1.9926638028063
151,2.42955138802857
152,2.38374150720278
153,2.73214963673729
154,3.4974225233497
155,3.06609456932448
156,5.03960268328649
157,20.1288141173034
158,3.87621781022135
159,2.54345501904049
160,2.82686720401689
161,3.20934437115392
162,2.361478335154
163,2.85149672159113
164,2.41670535006629
165,2.91687421531612
166,3.2795444590581
167,2.81449667555281
168,4.43115952828015
169,2.29386620872518
170,2.29563867372416
171,9.71705672468128
172,2.40283846428469
173,2.20592887236675
174,4.05978248750445
175,2.682448636146
176,4.210827206459
177,2.74883986281782
178,2.54787162619665
179,2.44263375865868
180,4.48580658612645
181,5.39750339792656
182,3.14452470244343
183,8.77384480731214
184,3.54769387497204
185,5.77669134997741
186,3.33708155357908
187,3.38336974794226
188,4.95574684945654
189,3.13770631961939
190,3.31999367091915
191,2.61572974953205
192,2.78924924976225
193,3.22524423956246
194,2.38600608954576
195,2.43989271954991
196,1.99433584946547
197,2.16280417000198
198,8.00209077218566
199,2.40486071529009
200,2.29522224337477
201,2.67961913589849
202,2.39227377374314
203,2.40486071529009
204,2.58255105655939
205,2.94872831632051
206,2.71826377161331
207,3.26030959002294
208,5.38155119765242
209,2.89867775329443
210,2.39414867211758
211,3.60334610802242
212,3.40290430742701
213,8.28489359308782
214,2.41900310036784
215,3.71375620280283
216,2.40092045434483
217,3.90463367019723
218,2.21393178168928
219,2.06576465246613
220,4.27443937135168
221,2.24252798435948
222,2.43209656802745
223,2.02104488981602
224,2.58700846047616
225,2.29714692210954
226,2.58274081870244
227,2.2769224291984
228,2.81446387285933
229,2.20688146834693
230,2.95053080970161
231,3.2290716658188
232,2.50978101826515
233,2.14049852982164
234,2.10859538235703
235,2.3893114660213
236,2.08272697488
237,2.25638841272295
238,3.66362342042924
239,4.53565063422927
240,3.31289057266918
241,3.37446858943859
242,2.78980002420387
243,2.41007581748339
244,2.75803101428661
