,Predicted_price
1,-0.134901790410275
2,-0.0932629698458737
3,-0.0634656754199762
4,0.0180107426684393
5,-0.105506333885629
6,-0.105506333885629
7,-0.0638675133212279
8,-0.0638675133212279
9,-0.134901790410275
10,-0.134901790410275
11,-0.134901790410275
12,-0.134901790410275
13,-0.134901790410275
14,-0.134901790410275
15,-0.134901790410275
16,-0.134901790410275
17,-0.134901790410275
18,-0.116934219934662
19,-0.0868952975929119
20,-0.134901790410275
21,-0.134901790410275
22,-0.134901790410275
23,-0.134901790410275
24,-0.134901790410275
25,-0.134901790410275
26,-0.134901790410275
27,-0.134901790410275
28,-0.134901790410275
29,-0.134901790410275
30,-0.134901790410275
31,-0.134901790410275
32,-0.134901790410275
33,0.121534213168682
34,-0.134901790410275
35,-0.134901790410275
36,-0.134901790410275
37,-0.134901790410275
38,-0.134901790410275
39,-0.134901790410275
40,-0.134901790410275
41,-0.134901790410275
42,-0.134901790410275
43,-0.134901790410275
44,-0.0752953993702603
45,0.100589500847957
46,0.138107798121445
47,0.0906732437626752
48,0.138107798121445
49,0.0507213262076632
50,-0.134901790410275
51,-0.134901790410275
52,-0.134901790410275
53,-0.134901790410275
54,-0.0932629698458737
55,-0.134901790410275
56,-0.134901790410275
57,-0.134901790410275
58,-0.0932629698458737
59,-0.0932629698458737
60,-0.134901790410275
61,-0.110975444836452
62,-0.134901790410275
63,-0.134901790410275
64,-0.134901790410275
65,-0.134901790410275
66,-0.134901790410275
67,-0.134901790410275
68,-0.134901790410275
69,-0.134901790410275
70,-0.134901790410275
71,-0.134901790410275
72,-0.0365349659813313
73,-0.00181727018815515
74,-0.0700048912523836
75,-0.0406094347277379
76,0.000213251164375166
77,-0.00713950945668564
78,-0.0809104126838157
79,0.0112035539542363
80,-0.0809104126838157
81,0.0112035539542363
82,-0.0809104126838157
83,0.0112035539542363
84,-0.00654229393150911
85,-0.134901790410275
86,-0.134901790410275
87,-0.134901790410275
88,-0.134901790410275
89,-0.134901790410275
90,-0.116934219934662
91,-0.0574998410682662
92,-0.127718838032488
93,-0.127718838032488
94,-0.127718838032488
95,-0.127718838032488
96,-0.0797123452151246
97,-0.0797123452151246
98,-0.134901790410275
99,-0.134901790410275
100,-0.134901790410275
101,-0.134901790410275
102,-0.134901790410275
103,-0.134901790410275
104,-0.134901790410275
105,-0.134901790410275
106,-0.134901790410275
107,-0.134901790410275
108,-0.134901790410275
109,-0.134901790410275
110,-0.134901790410275
111,-0.134901790410275
112,-0.134901790410275
113,-0.134901790410275
114,-0.134901790410275
115,-0.101431865139223
116,-0.134901790410275
117,-0.134901790410275
118,-0.110975444836452
119,-0.110975444836452
120,-0.134901790410275
121,-0.134901790410275
122,-0.134901790410275
123,-0.134901790410275
124,-0.134901790410275
125,-0.134901790410275
126,-0.134901790410275
127,-0.0932629698458737
128,-0.0932629698458737
129,-0.0932629698458737
130,-0.0932629698458737
131,-0.0932629698458737
132,-0.0932629698458737
133,-0.134901790410275
134,-0.110975444836452
135,-0.134901790410275
136,-0.134901790410275
137,-0.134901790410275
138,-0.0574998410682662
139,-0.0574998410682662
140,-0.0148379485442906
141,-0.110975444836452
142,-0.134901790410275
143,-0.110975444836452
144,-0.134901790410275
145,-0.134901790410275
146,-0.110975444836452
147,-0.134901790410275
148,-0.105506333885629
149,-0.0546755460683046
150,-0.0546755460683046
151,-0.0546755460683046
152,-0.0546755460683046
153,-0.0483078738153429
154,-0.0148379485442906
155,-0.0258346911952458
156,-0.0194670189422841
157,-0.00257661260175581
158,0.0246404548784047
159,-0.0258346911952458
