,Predicted_AverageOzoneReading
5,5.42579305494021
6,5.59732658656637
7,5.0194450836914
8,4.49415610977802
9,4.81294239357166
12,5.13501261113095
13,6.44890255254854
14,4.88733198946358
15,5.13932319573275
16,4.0577225376464
19,6.47579726041363
21,4.78009408876096
22,4.19607745457476
23,3.98059566129523
27,6.87695363188578
29,6.12839444496072
30,5.54935528445918
33,13.4897649396572
34,11.0697960560421
35,8.17399123664763
36,4.96665898140256
37,4.81555689410802
40,4.88698022999717
41,6.62136053448025
43,5.76376685029557
44,9.00435798909906
48,9.94400994271659
49,16.1238134872996
51,5.84955469329161
54,5.853574392025
55,5.59714876713774
56,16.578375011619
57,13.3462599120237
58,17.7856554347732
61,4.82778032198054
62,4.86329975292261
63,4.7370370607178
65,6.04946622709449
68,6.67948643381002
69,6.43029472484662
70,7.65990159135388
71,6.74164761894243
72,6.83418410727968
75,17.4657481757151
76,9.13989281314578
77,20.2839566717498
78,11.2876923278743
79,10.6598415385902
82,11.9575992677409
83,11.5164587243845
85,13.7132808558748
86,9.85953707379263
89,11.1797234866792
90,10.7787478175901
91,9.03339430873872
92,5.28503780387681
93,8.18337564728916
96,5.53510146740521
97,5.12457176729143
98,9.20534141484924
99,4.66733635756384
100,6.00151980446798
103,5.06877934364273
104,5.32815210318189
105,4.95525644712976
106,6.40922787424045
110,17.4554204645851
111,22.7175727707229
112,19.9390896775818
113,6.15089862063888
114,7.24572137515919
117,9.98040185098448
118,6.44083857087762
119,7.14873969636102
120,18.727163913897
121,16.6738508564186
125,12.1717730555708
127,6.74878769872529
128,7.62382003102801
131,29.14850161897
132,26.2126673075354
133,33.7094582299431
134,49.8981737945403
135,29.8717596898373
146,9.5866725350798
149,10.2523424584771
154,17.7092018026062
155,16.0872985452827
156,11.7666077964072
159,9.81089211233766
160,7.90439267117218
161,6.76951231728806
162,6.73784897643562
163,7.29972283881369
166,24.6067494413231
167,25.0379782030919
168,13.7541530699178
169,16.7170609554195
170,22.1189433325276
173,20.7785174689312
174,14.0889850381821
175,14.981546598486
176,19.6720406482097
188,36.8256943387638
191,25.0492985695447
194,12.5753645238561
195,14.5718294840974
196,17.1387920945999
198,6.02388437246312
201,17.8761374563804
202,27.6565351793268
203,28.0788679801369
205,8.85310469047732
208,17.4343458938578
209,22.1682414582851
210,20.9402622567492
215,8.84221212484084
216,9.66488725662183
222,12.6259226330243
224,24.93652979894
225,13.6651819357843
229,4.57039580846985
230,6.81438562175235
231,6.03648528713645
233,10.6586742489609
237,19.2760491727613
238,133.425039496601
239,24.3841305021112
240,34.5453595655799
243,55.2923674558589
244,23.4406114755708
245,19.0259873452483
246,18.3730288501223
247,18.6365493778127
251,25.9834515899331
252,17.6495567652474
257,25.9099948645774
258,21.8789029008531
259,9.61464868698224
261,7.02175032190425
265,16.1510307617811
266,16.1580111122309
268,10.0031785971176
271,12.5163811093956
272,13.5837353561389
273,11.1359304065628
274,6.90614226661436
275,4.32612218242179
278,14.4621427821942
279,25.7546439425622
280,21.1767669537311
281,19.4393717115877
282,9.1113413217626
286,11.0902132269464
287,29.9834848695723
288,15.1935088473802
289,8.71799237313318
292,6.93062640812925
293,17.3333977041739
294,11.8042387195583
295,8.1245105757767
296,5.9483027815959
301,7.17939865081574
302,7.45459157938174
303,9.24957312113217
308,11.2387095826448
310,5.79492200264341
314,8.45621004699448
315,11.6317178472369
316,4.70928816696962
317,3.58845083465801
320,5.60201404376917
321,4.95172049266109
322,7.35974070319332
323,5.48592036232979
324,9.37391857019027
327,7.30572141935681
328,6.60233896895692
329,8.15906294171166
331,5.00165551217402
334,6.05786687910726
335,6.55550638184123
336,3.05533315991328
337,3.83048133555622
338,4.06916459081314
341,3.42601950294502
342,4.06062442852155
343,3.64244538995499
344,3.50087744571161
345,4.33652770055921
348,3.71351442372873
349,3.67367658372306
350,3.72689129623896
351,2.95108514617563
352,3.01252543871823
355,3.5277620014684
356,3.23356318534964
357,3.18367050269663
358,3.06622099191405
362,3.70733667949805
363,3.56683267741968
364,3.99425860562737
365,3.01667445452465
